order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O001489,C00983,R0071,28-10-2024,1085.88,108.59,60,UPI,Delivered
O001490,C04359,R0014,30-05-2024,466.8,46.68,44,Card,Delivered
O001491,C00370,R0009,29-12-2024,1187.98,118.8,47,UPI,Refunded
O001492,C04348,R0171,22-12-2025,1339.08,0,55,UPI,Cancelled
O001493,C00822,R0166,06-01-2024,1063.73,0,53,UPI,Delivered
O001494,C04283,R0187,07-01-2026,969.68,0,23,UPI,Delivered
O001495,C02062,R0123,26-08-2024,817.02,81.7,50,Card,Delivered
O001496,C03058,R0054,19-02-2024,581.16,58.12,48,UPI,Delivered
O001497,C01120,R0125,29-12-2024,554.73,0,21,Wallet,Refunded
O001498,C01636,R0149,14-02-2025,1338.15,133.82,31,UPI,Delivered
O001499,C02443,R0166,09-09-2024,1193.32,0,35,Wallet,Refunded
O001500,C02337,R0061,10-10-2024,1099.08,0,20,UPI,Delivered
O001501,C02685,R0063,18-10-2025,435.47,43.55,48,Cash,Cancelled
O001502,C00642,R0159,29-08-2024,962.64,0,33,Card,Delivered
O001503,C04861,R0166,28-08-2025,681.13,0,42,Card,Refunded
O001504,C03983,R0136,29-06-2024,392.71,39.27,40,UPI,Delivered
O001505,C04094,R0093,21-01-2024,383.23,38.32,25,Wallet,Delivered
O001506,C00584,R0120,04-11-2024,1436.56,0,55,Wallet,Delivered
O001507,C02763,R0105,26-12-2024,1376.42,137.64,52,Wallet,Refunded
O001508,C03212,R0008,18-06-2025,1309.4,0,52,Card,Cancelled
O001509,C03235,R0116,26-02-2024,336.98,0,38,UPI,Delivered
O001510,C03805,R0121,13-07-2024,552.71,0,60,Wallet,Delivered
O001511,C00053,R0067,27-06-2025,1196.9,119.69,47,UPI,Delivered
O001512,C00425,R0166,16-05-2024,393.71,0,56,Wallet,Refunded
O001513,C03171,R0111,05-03-2025,1326.24,132.62,56,UPI,Delivered
O001514,C01983,R0087,06-10-2024,1162.52,116.25,52,UPI,Delivered
O001515,C01386,R0084,21-12-2025,1158.51,115.85,45,Wallet,Delivered
O001516,C00013,R0172,16-10-2024,709.85,70.98,31,UPI,Delivered
O001517,C02292,R0108,08-05-2024,1553.41,155.34,55,UPI,Cancelled
O001518,C03772,R0188,21-04-2024,752.59,75.26,48,Wallet,Delivered
O001519,C04835,R0047,02-05-2024,1202.4,120.24,31,UPI,Delivered
O001520,C02580,R0050,25-02-2024,894,89.4,20,UPI,Delivered
O001521,C03706,R0087,21-03-2026,849.94,0,59,Card,Delivered
O001522,C02054,R0146,31-05-2025,664.65,66.47,37,UPI,Cancelled
O001523,C03057,R0083,15-11-2024,864.33,0,38,Card,Cancelled
O001524,C01444,R0068,19-03-2026,1172.78,117.28,23,UPI,Cancelled
O001525,C00866,R0170,28-01-2024,1353.97,0,25,Card,Delivered
O001526,C01053,R0180,15-09-2024,1110.28,0,24,UPI,Delivered
O001527,C00265,R0068,02-12-2024,460.28,0,56,Card,Delivered
O001528,C04946,R0189,18-12-2024,1325.81,132.58,53,Card,Cancelled
O001529,C02488,R0131,16-09-2025,843.93,0,46,UPI,Refunded
O001530,C00111,R0051,24-12-2024,1470.33,0,20,Card,Delivered
O001531,C00587,R0104,21-03-2026,991.68,0,59,Wallet,Refunded
O001532,C02785,R0170,30-04-2026,670.74,0,48,Cash,Delivered
O001533,C00141,R0010,25-10-2025,644.59,0,32,UPI,Refunded
O001534,C03380,R0074,10-07-2024,1203.52,0,26,Wallet,Delivered
O001535,C00034,R0013,03-03-2026,526.82,0,42,UPI,Delivered
O001536,C01256,R0005,21-04-2025,1126.15,0,48,Cash,Delivered
O001537,C00531,R0095,29-12-2025,463.26,0,43,UPI,Delivered
O001538,C03349,R0093,29-02-2024,727.57,72.76,54,Wallet,Delivered
O001539,C02480,R0146,22-11-2024,646.88,0,33,Wallet,Cancelled
O001540,C04114,R0178,04-10-2024,1371.29,0,58,Card,Refunded
O001541,C02658,R0163,13-12-2024,349.44,0,34,UPI,Delivered
O001542,C01015,R0079,11-04-2025,413.22,41.32,35,Wallet,Delivered
O001543,C00933,R0121,13-11-2025,544.02,0,26,UPI,Delivered
O001544,C02750,R0142,24-02-2026,298.31,0,39,Wallet,Refunded
O001545,C03934,R0084,09-02-2025,892.95,0,44,UPI,Delivered
O001546,C03553,R0158,03-01-2025,1163.61,0,46,Cash,Delivered
O001547,C01264,R0153,28-04-2025,834.88,0,36,Cash,Delivered
O001548,C01524,R0179,05-10-2024,1363.85,136.38,40,Wallet,Delivered
O001549,C00305,R0120,31-05-2025,619.81,0,28,UPI,Delivered
O001550,C01523,R0039,18-09-2025,1400.87,0,42,UPI,Refunded
O001551,C02436,R0162,08-11-2024,1422.79,0,43,UPI,Delivered
O001552,C01106,R0190,17-09-2024,349.68,34.97,39,UPI,Delivered
O001553,C00722,R0156,25-04-2024,333,33.3,41,UPI,Delivered
O001554,C02068,R0069,06-04-2026,1482.67,0,39,Cash,Delivered
O001555,C00003,R0082,13-07-2025,233.56,23.36,25,UPI,Cancelled
O001556,C02828,R0175,14-01-2024,982.6,98.26,51,UPI,Refunded
O001557,C00972,R0185,22-02-2026,672.49,0,54,UPI,Delivered
O001558,C02371,R0181,19-04-2024,725.47,0,51,Wallet,Cancelled
O001559,C04294,R0007,07-10-2024,1436.48,0,38,UPI,Delivered
O001560,C02636,R0038,13-09-2025,1075.8,107.58,40,Card,Delivered
O001561,C04905,R0103,19-09-2025,645.8,0,54,UPI,Delivered
O001562,C01488,R0082,11-05-2025,936.02,93.6,29,UPI,Delivered
O001563,C01643,R0020,11-06-2025,434.63,0,27,Cash,Delivered
O001564,C00323,R0043,18-10-2025,490.28,0,33,UPI,Refunded
O001565,C03874,R0003,26-01-2025,1351.04,0,45,Wallet,Cancelled
O001566,C02974,R0169,05-09-2025,990.21,0,25,UPI,Delivered
O001567,C00504,R0051,03-03-2024,919.29,0,35,Wallet,Delivered
O001568,C04057,R0100,18-03-2026,1362.94,0,51,Cash,Cancelled
O001569,C02298,R0019,26-06-2024,1357.09,135.71,43,UPI,Delivered
O001570,C01215,R0081,01-04-2026,713,0,33,UPI,Delivered
O001571,C01440,R0071,29-03-2026,1116.64,111.66,32,UPI,Refunded
O001572,C03844,R0138,27-12-2024,1267.12,0,54,Card,Delivered
O001573,C00422,R0121,17-03-2024,462.77,0,47,UPI,Cancelled
O001574,C04542,R0089,11-07-2025,1517.75,0,34,UPI,Refunded
O001575,C04482,R0033,12-09-2025,749.77,74.98,45,Wallet,Cancelled
O001576,C02875,R0059,14-04-2024,1356.56,135.66,52,UPI,Delivered
O001577,C00063,R0123,02-05-2024,916.54,91.65,35,UPI,Refunded
O001578,C01936,R0048,14-01-2025,628.27,0,28,Card,Delivered
O001579,C03003,R0081,20-11-2024,1476.62,147.66,56,Cash,Cancelled
O001580,C03453,R0113,05-03-2026,508.22,50.82,33,UPI,Cancelled
O001581,C02449,R0098,02-03-2024,1010.77,101.08,33,UPI,Delivered
O001582,C01339,R0055,26-07-2025,594.69,59.47,49,UPI,Cancelled
O001583,C02566,R0108,03-05-2024,906.52,0,23,Cash,Delivered
O001584,C03006,R0157,23-08-2025,525.48,0,21,UPI,Refunded
O001585,C02856,R0046,01-08-2025,1098.21,0,46,Wallet,Refunded
O001586,C01010,R0124,21-08-2025,1254.05,0,32,Cash,Delivered
O001587,C02897,R0121,09-08-2024,1471.79,0,24,UPI,Delivered
O001588,C01877,R0053,01-02-2025,1299.71,129.97,40,UPI,Delivered
O001589,C02848,R0082,04-04-2026,930.43,0,39,Card,Refunded
O001590,C00384,R0103,11-06-2024,583.29,0,54,UPI,Cancelled
O001591,C02438,R0183,15-08-2025,697.95,69.8,51,UPI,Delivered
O001592,C03010,R0087,11-02-2024,679.54,0,59,Card,Refunded
O001593,C03872,R0153,19-11-2024,546.96,54.7,53,UPI,Refunded
O001594,C00419,R0019,14-02-2024,627.44,0,30,Card,Delivered
O001595,C03000,R0059,29-05-2024,1375.64,0,24,Cash,Cancelled
O001596,C01132,R0087,09-04-2026,600.13,0,24,UPI,Refunded
O001597,C00685,R0104,05-07-2025,751.5,0,34,Cash,Refunded
O001598,C03329,R0199,11-02-2024,667.88,66.79,60,Cash,Refunded
O001599,C02189,R0112,10-04-2026,666.62,66.66,45,UPI,Delivered
O001600,C01146,R0172,06-04-2026,826.54,0,57,Wallet,Delivered
O001601,C02919,R0005,12-05-2025,462.5,0,54,UPI,Delivered
O001602,C04584,R0175,27-10-2024,1009.72,0,20,Card,Delivered
O001603,C01815,R0095,26-06-2025,443.03,0,29,Wallet,Delivered
O001604,C03339,R0155,25-02-2024,1131.44,0,47,UPI,Delivered
O001605,C02245,R0059,13-02-2025,724.22,0,46,UPI,Cancelled
O001606,C02551,R0008,06-08-2024,1453.6,145.36,44,Cash,Cancelled
O001607,C00869,R0001,27-11-2025,937.31,0,59,Cash,Refunded
O001608,C02387,R0112,23-09-2024,1494.7,0,43,UPI,Delivered
O001609,C01626,R0074,22-06-2024,726.1,0,29,Wallet,Refunded
O001610,C00569,R0043,12-04-2026,984.54,98.45,49,UPI,Delivered
O001611,C01548,R0055,27-07-2025,438.95,0,40,UPI,Cancelled
O001612,C03473,R0067,23-05-2025,271.15,0,36,UPI,Delivered
O001613,C01486,R0143,26-07-2025,313.44,31.34,22,Card,Cancelled
O001614,C00295,R0073,24-06-2024,876.97,87.7,25,Cash,Delivered
O001615,C03548,R0110,31-10-2024,622.79,62.28,37,UPI,Delivered
O001616,C00525,R0082,21-01-2025,360.79,36.08,27,Wallet,Delivered
O001617,C03302,R0042,12-05-2024,501.64,50.16,34,UPI,Refunded
O001618,C01768,R0072,27-02-2026,481.31,48.13,30,Cash,Cancelled
O001619,C00520,R0086,01-03-2025,436.64,0,46,Wallet,Delivered
O001620,C00938,R0174,07-04-2025,870.39,0,25,Card,Refunded
O001621,C03114,R0103,21-04-2025,369.45,36.95,60,Cash,Delivered
O001622,C02597,R0088,30-05-2025,710.52,0,56,UPI,Delivered
O001623,C00719,R0064,22-06-2025,1096.62,0,37,UPI,Delivered
O001624,C03195,R0138,07-03-2025,452.35,45.24,46,UPI,Delivered
O001625,C00308,R0022,09-01-2026,1493.88,0,59,UPI,Delivered
O001626,C04125,R0119,27-04-2024,1439.1,143.91,58,Cash,Refunded
O001627,C03357,R0037,19-03-2024,1316.88,0,56,Wallet,Cancelled
O001628,C02122,R0013,25-02-2026,409.56,0,33,Cash,Delivered
O001629,C00075,R0176,06-01-2025,700.35,0,48,Wallet,Delivered
O001630,C00021,R0156,20-01-2025,683.38,0,21,Cash,Refunded
O001631,C01202,R0021,19-04-2026,438.83,0,53,Cash,Refunded
O001632,C01403,R0116,01-04-2024,1060.96,0,25,Cash,Refunded
O001633,C03322,R0001,15-03-2025,547.21,54.72,59,Cash,Refunded
O001634,C01712,R0181,13-09-2025,511.6,51.16,43,UPI,Refunded
O001635,C00121,R0088,02-08-2024,1236.11,0,32,Card,Cancelled
O001636,C00041,R0126,12-12-2024,1564.59,156.46,33,Cash,Cancelled
O001637,C01103,R0195,12-10-2025,1454.97,145.5,32,UPI,Delivered
O001638,C02950,R0066,02-04-2024,1210.15,0,59,UPI,Refunded
O001639,C02309,R0065,21-11-2024,612.41,0,54,UPI,Cancelled
O001640,C02035,R0032,10-12-2025,1268.75,0,36,Wallet,Delivered
O001641,C02163,R0068,24-02-2026,1337.51,0,58,Cash,Refunded
O001642,C02049,R0137,22-07-2025,1266.73,126.67,30,UPI,Delivered
O001643,C03140,R0032,03-03-2026,1078.29,0,53,UPI,Delivered
O001644,C00509,R0188,04-02-2025,1505.36,0,23,Wallet,Delivered
O001645,C02595,R0146,10-06-2025,332.05,0,30,UPI,Cancelled
O001646,C04662,R0140,17-05-2024,510.92,0,27,UPI,Delivered
O001647,C03514,R0129,28-10-2025,563.99,0,41,UPI,Cancelled
O001648,C04859,R0158,24-03-2026,947,0,26,UPI,Refunded
O001649,C04313,R0198,19-12-2025,637.19,0,20,UPI,Delivered
O001650,C03541,R0169,19-01-2024,283.22,28.32,57,Card,Refunded
O001651,C01025,R0199,28-03-2026,1262.18,0,50,UPI,Delivered
O001652,C00412,R0028,04-01-2026,801.82,80.18,51,Wallet,Cancelled
O001653,C01851,R0038,28-08-2024,716.06,71.61,28,UPI,Refunded
O001654,C02625,R0170,08-03-2026,1339.19,133.92,40,UPI,Delivered
O001655,C01494,R0149,10-05-2025,1013.55,101.36,58,Wallet,Delivered
O001656,C02734,R0024,12-09-2025,522.17,0,49,UPI,Delivered
O001657,C04023,R0037,04-04-2024,585.25,58.53,26,UPI,Refunded
O001658,C03864,R0132,31-10-2024,458.89,45.89,33,UPI,Delivered
O001659,C01746,R0193,24-06-2024,588.91,0,57,Wallet,Refunded
O001660,C00964,R0018,15-02-2025,1253.77,125.38,33,Cash,Delivered
O001661,C03511,R0105,19-06-2024,624.89,62.49,35,Card,Delivered
O001662,C04507,R0063,08-11-2025,1115.32,0,20,UPI,Delivered
O001663,C01268,R0079,09-03-2025,1249.78,0,56,UPI,Refunded
O001664,C04631,R0200,03-12-2025,330.98,0,22,Cash,Delivered
O001665,C04632,R0172,17-04-2024,988.41,0,52,Cash,Cancelled
O001666,C01525,R0184,10-09-2025,573.27,57.33,22,Card,Cancelled
O001667,C02140,R0001,26-01-2024,793.26,0,57,UPI,Delivered
O001668,C02848,R0121,22-09-2024,1436.02,0,44,Card,Delivered
O001669,C03695,R0170,30-11-2025,1090.17,109.02,40,Card,Delivered
O001670,C04486,R0079,23-09-2024,1088.84,0,25,UPI,Cancelled
O001671,C03140,R0037,27-08-2024,1514.09,0,49,UPI,Cancelled
O001672,C02138,R0021,31-03-2024,1532.72,0,40,UPI,Delivered
O001673,C03635,R0087,08-07-2025,565.18,0,55,Cash,Delivered
O001674,C00019,R0097,04-07-2025,1384.27,138.43,34,Cash,Refunded
O001675,C00311,R0101,02-05-2025,1172.66,0,55,UPI,Cancelled
O001676,C00064,R0102,14-06-2025,1538.25,0,60,Card,Delivered
O001677,C04665,R0144,23-03-2024,727.63,72.76,38,Cash,Cancelled
O001678,C00858,R0172,23-02-2024,1261.12,126.11,38,Card,Delivered
O001679,C04386,R0019,27-06-2024,1560.18,0,56,Cash,Delivered
O001680,C02349,R0101,11-07-2025,866.14,0,39,UPI,Delivered
O001681,C00597,R0106,24-10-2025,1407.16,140.72,57,UPI,Delivered
O001682,C04510,R0026,21-08-2024,597.85,0,45,UPI,Cancelled
O001683,C03799,R0115,18-08-2025,776.76,0,47,UPI,Cancelled
O001684,C03007,R0020,22-08-2025,1315.66,0,24,Cash,Delivered
O001685,C00038,R0061,02-03-2025,597.99,0,40,Wallet,Delivered
O001686,C02956,R0062,22-04-2025,672.86,67.29,23,Wallet,Cancelled
O001687,C02147,R0179,26-02-2025,1282.18,0,33,Card,Delivered
O001688,C01761,R0133,13-08-2025,642.71,0,25,UPI,Delivered
O001689,C04591,R0081,22-04-2024,1140.97,0,25,UPI,Delivered
O001690,C00058,R0175,20-11-2024,1189.38,0,30,UPI,Delivered
O001691,C02267,R0081,19-05-2024,1419.47,0,46,UPI,Delivered
O001692,C03822,R0032,24-01-2024,551.45,0,44,UPI,Delivered
O001693,C01397,R0031,20-02-2025,1419.93,141.99,32,Cash,Delivered
O001694,C02295,R0011,12-04-2024,1060.71,106.07,29,Cash,Delivered
O001695,C00965,R0070,02-02-2026,1340.86,134.09,36,Wallet,Delivered
O001696,C02161,R0033,15-05-2024,513.82,0,41,Card,Delivered
O001697,C03003,R0143,13-09-2025,1157.4,115.74,32,Cash,Refunded
O001698,C03427,R0092,08-08-2025,626.9,0,25,Cash,Delivered
O001699,C02953,R0069,03-02-2025,1537.73,153.77,24,Cash,Delivered
O001700,C01864,R0116,22-12-2025,1467.44,0,51,UPI,Delivered
O001701,C01968,R0167,05-11-2025,786.83,78.68,34,Wallet,Refunded
O001702,C02072,R0068,06-07-2024,1563.14,0,53,Cash,Delivered
O001703,C03923,R0002,19-06-2025,809.66,0,36,UPI,Cancelled
O001704,C04056,R0130,08-05-2024,329.04,0,46,UPI,Delivered
O001705,C02611,R0137,08-01-2024,265.86,0,32,Cash,Delivered
O001706,C03178,R0189,15-02-2024,1126.07,0,21,Cash,Cancelled
O001707,C03182,R0006,31-07-2025,999.02,0,34,Wallet,Delivered
O001708,C00543,R0020,03-08-2024,1163.84,0,40,UPI,Delivered
O001709,C03023,R0172,27-01-2024,278.43,0,56,Wallet,Cancelled
O001710,C04623,R0181,28-08-2024,1433.88,0,42,UPI,Cancelled
O001711,C02271,R0079,20-01-2026,827.1,82.71,42,UPI,Delivered
O001712,C01209,R0096,17-05-2024,1510.79,0,35,UPI,Delivered
O001713,C02089,R0040,28-09-2025,864.01,86.4,31,UPI,Delivered
O001714,C03612,R0089,24-11-2024,317.63,0,31,UPI,Refunded
O001715,C03903,R0040,21-10-2025,1556.55,155.66,32,UPI,Delivered
O001716,C03200,R0096,20-01-2026,868.01,86.8,24,Card,Delivered
O001717,C02452,R0053,30-12-2025,1266.53,126.65,21,UPI,Delivered
O001718,C00233,R0004,07-11-2024,1006.97,100.7,43,Cash,Delivered
O001719,C04871,R0156,12-04-2025,1498.75,149.88,56,UPI,Refunded
O001720,C03242,R0131,26-02-2026,1010.01,101,48,UPI,Delivered
O001721,C04250,R0152,03-01-2026,1286.94,0,43,Card,Cancelled
O001722,C03456,R0102,04-04-2024,516.48,0,48,UPI,Delivered
O001723,C01334,R0064,14-04-2025,929.35,0,46,UPI,Delivered
O001724,C04482,R0183,02-10-2024,1218.75,0,49,Cash,Cancelled
O001725,C01226,R0081,02-08-2024,1083.27,108.33,48,Cash,Refunded
O001726,C02643,R0040,21-11-2025,1087.42,0,48,Wallet,Delivered
O001727,C04923,R0033,02-07-2025,700.31,0,39,Wallet,Refunded
O001728,C00681,R0106,01-11-2024,811.04,0,35,Wallet,Cancelled
O001729,C03580,R0070,19-01-2024,640.9,64.09,34,UPI,Delivered
O001730,C00288,R0049,17-04-2025,580.08,0,26,UPI,Cancelled
O001731,C01897,R0014,26-01-2026,1178.78,117.88,57,Card,Delivered
O001732,C04224,R0171,11-04-2026,551.06,0,34,UPI,Delivered
O001733,C04154,R0171,12-09-2025,861.38,86.14,51,UPI,Delivered
O001734,C03042,R0178,19-12-2024,1551.96,0,32,Cash,Cancelled
O001735,C00390,R0069,03-11-2025,403.13,0,36,Cash,Delivered
O001736,C04793,R0161,15-11-2025,348.53,0,43,Cash,Delivered
O001737,C01235,R0124,10-02-2024,400.6,40.06,33,UPI,Delivered
O001738,C00026,R0171,05-03-2024,1384.44,138.44,24,Wallet,Refunded
O001739,C03244,R0176,15-02-2024,1046.94,0,29,Cash,Cancelled
O001740,C00550,R0053,25-10-2025,349.66,0,22,Wallet,Delivered
O001741,C05000,R0050,14-11-2025,1241.24,0,23,Card,Cancelled
O001742,C01196,R0138,12-06-2024,326.02,32.6,27,Card,Refunded
O001743,C03965,R0024,21-03-2026,703.89,0,59,Cash,Delivered
O001744,C04281,R0115,16-02-2024,1157.06,0,51,Card,Delivered
O001745,C01188,R0129,25-08-2025,696.51,69.65,42,UPI,Delivered
O001746,C00116,R0040,18-03-2026,1113.08,0,36,Wallet,Refunded
O001747,C01881,R0074,25-07-2025,1431.34,0,41,UPI,Refunded
O001748,C00421,R0179,16-03-2025,510.92,0,38,Card,Delivered
O001749,C02405,R0024,14-04-2024,1534,0,44,Card,Delivered
O001750,C04400,R0194,05-10-2025,852.32,0,57,Cash,Cancelled
O001751,C01285,R0042,13-06-2024,1498.59,0,28,Cash,Delivered
O001752,C04328,R0074,22-12-2024,1009.55,100.95,56,Cash,Delivered
O001753,C04323,R0188,13-03-2025,639.22,63.92,24,Cash,Refunded
O001754,C03526,R0035,02-07-2024,1279.07,0,26,UPI,Refunded
O001755,C02261,R0144,29-11-2024,1472.41,147.24,49,UPI,Refunded
O001756,C03469,R0082,12-04-2025,401.13,0,35,UPI,Delivered
O001757,C01102,R0062,08-03-2025,760.18,0,55,Wallet,Cancelled
O001758,C00118,R0191,08-08-2025,1020.55,0,60,Card,Cancelled
O001759,C04834,R0021,09-07-2025,610.42,0,26,UPI,Delivered
O001760,C04840,R0198,09-11-2024,772.63,0,24,UPI,Refunded
O001761,C00729,R0185,16-02-2024,999.16,99.92,42,Wallet,Delivered
O001762,C03645,R0144,14-02-2026,1452.43,0,49,Wallet,Cancelled
O001763,C00029,R0076,01-09-2024,1199.19,0,53,Card,Delivered
O001764,C00536,R0066,17-06-2025,1036.08,103.61,30,UPI,Delivered
O001765,C02448,R0109,10-07-2024,1079.77,0,40,Cash,Refunded
O001766,C02712,R0067,30-11-2025,252.25,25.23,38,Cash,Delivered
O001767,C01212,R0021,27-11-2024,1435.17,143.52,31,UPI,Delivered
O001768,C00219,R0015,31-01-2026,1252.65,0,23,Card,Delivered
O001769,C03368,R0087,01-06-2024,1083.74,0,34,UPI,Delivered
O001770,C02133,R0007,01-03-2024,1076.44,0,58,Card,Delivered
O001771,C00441,R0164,26-09-2025,1343.45,134.34,37,Wallet,Cancelled
O001772,C00928,R0042,12-07-2024,1243.85,124.38,57,Card,Delivered
O001773,C02659,R0138,20-02-2024,718.28,71.83,57,Wallet,Delivered
O001774,C03915,R0109,20-03-2024,653.89,65.39,46,UPI,Cancelled
O001775,C02935,R0057,09-12-2025,314.92,0,35,Card,Cancelled
O001776,C04529,R0021,10-07-2024,1462.75,0,34,Cash,Cancelled
O001777,C00535,R0115,28-08-2025,1479.01,0,45,UPI,Delivered
O001778,C04554,R0145,17-04-2025,686.76,0,60,Cash,Delivered
O001779,C04689,R0146,20-06-2025,345.53,0,54,Wallet,Cancelled
O001780,C00611,R0022,01-02-2026,1427.79,0,51,Card,Delivered
O001781,C04312,R0119,25-01-2026,952.58,0,57,Cash,Cancelled
O001782,C01380,R0041,16-11-2024,909.47,0,46,Wallet,Cancelled
O001783,C02004,R0058,18-09-2024,555.48,0,57,UPI,Delivered
O001784,C01542,R0170,24-11-2025,1271.83,0,25,UPI,Delivered
O001785,C02442,R0014,29-02-2024,1393.6,139.36,43,UPI,Cancelled
O001786,C00372,R0069,13-10-2025,1312.11,0,50,UPI,Refunded
O001787,C00313,R0175,01-10-2024,293.13,0,47,Cash,Refunded
O001788,C01688,R0059,14-07-2024,1020.75,0,59,UPI,Delivered
O001789,C00982,R0069,28-10-2025,839.97,84,46,UPI,Delivered
O001790,C01675,R0058,11-10-2025,1212.95,121.3,53,UPI,Refunded
O001791,C01432,R0140,25-07-2025,936.7,0,52,UPI,Refunded
O001792,C00920,R0113,06-05-2024,600.79,0,58,UPI,Delivered
O001793,C02697,R0004,18-11-2025,1219.13,121.91,33,UPI,Delivered
O001794,C01174,R0065,23-01-2024,1513.92,0,27,UPI,Refunded
O001795,C02852,R0097,16-03-2026,879.46,0,30,Wallet,Refunded
O001796,C03872,R0122,06-11-2025,360.42,0,32,Card,Delivered
O001797,C04095,R0135,03-08-2025,1220.04,0,25,UPI,Refunded
O001798,C04740,R0170,12-03-2026,914.39,91.44,45,UPI,Cancelled
O001799,C04981,R0092,17-11-2024,404.06,0,43,UPI,Delivered
O001800,C01913,R0185,20-04-2024,1422.93,0,31,UPI,Cancelled
O001801,C03118,R0179,16-04-2026,1242.26,124.23,44,Card,Refunded
O001802,C01249,R0149,09-03-2024,718.15,71.81,42,Cash,Cancelled
O001803,C03502,R0125,27-02-2025,356.82,35.68,21,Card,Cancelled
O001804,C03510,R0115,19-09-2025,939.91,0,35,Cash,Cancelled
O001805,C03688,R0055,13-10-2025,1463.99,146.4,36,UPI,Delivered
O001806,C03016,R0147,12-04-2026,575,0,51,UPI,Delivered
O001807,C03659,R0175,03-12-2025,1150.74,0,25,UPI,Cancelled
O001808,C00971,R0176,06-02-2025,759.75,0,55,UPI,Refunded
O001809,C04931,R0012,21-01-2026,525.5,0,49,Card,Refunded
O001810,C00270,R0122,18-10-2024,759.38,0,53,UPI,Delivered
O001811,C04882,R0087,23-03-2025,345.8,0,54,UPI,Delivered
O001812,C01862,R0029,21-09-2025,966.66,96.67,39,UPI,Delivered
O001813,C02042,R0134,28-02-2024,707.45,70.75,47,UPI,Delivered
O001814,C01645,R0139,14-04-2025,967.39,0,47,UPI,Delivered
O001815,C03821,R0082,25-02-2025,1028.24,0,53,Wallet,Delivered
O001816,C03055,R0062,07-01-2025,477.47,0,39,UPI,Delivered
O001817,C00412,R0087,22-02-2025,1024.45,0,21,Wallet,Delivered
O001818,C00719,R0200,02-08-2025,1172.88,0,48,Wallet,Delivered
O001819,C03428,R0086,09-07-2024,391.91,0,41,UPI,Delivered
O001820,C01482,R0050,03-06-2025,1525.84,152.58,47,UPI,Delivered
O001821,C01649,R0035,04-05-2024,1236.65,0,20,Cash,Refunded
O001822,C02865,R0039,23-06-2025,1538.26,153.83,60,UPI,Delivered
O001823,C02259,R0133,06-03-2024,1041.33,0,24,UPI,Delivered
O001824,C00757,R0143,29-09-2025,1476.51,147.65,56,Card,Delivered
O001825,C01908,R0080,16-11-2025,920.79,0,53,UPI,Cancelled
O001826,C01894,R0024,01-09-2024,641.6,64.16,27,UPI,Refunded
O001827,C04749,R0068,30-07-2024,260.49,26.05,47,UPI,Cancelled
O001828,C04269,R0001,30-12-2025,946.26,0,44,Wallet,Delivered
O001829,C04858,R0014,11-10-2024,360.71,0,44,Card,Delivered
O001830,C04628,R0104,07-12-2025,1357.58,135.76,37,Cash,Cancelled
O001831,C01450,R0166,01-12-2025,746.17,74.62,46,UPI,Delivered
O001832,C02792,R0099,17-06-2025,814.68,0,23,UPI,Delivered
O001833,C04091,R0127,17-01-2025,1075.92,107.59,56,Cash,Delivered
O001834,C02812,R0191,04-09-2024,1169.56,116.96,43,UPI,Delivered
O001835,C01494,R0084,04-03-2025,910.23,91.02,44,UPI,Delivered
O001836,C01505,R0127,20-03-2024,1038.72,0,41,Card,Cancelled
O001837,C03890,R0118,07-01-2024,1308.9,130.89,30,Wallet,Refunded
O001838,C02643,R0138,08-01-2026,601.13,0,31,UPI,Delivered
O001839,C03649,R0025,09-04-2024,765.26,0,48,UPI,Cancelled
O001840,C00019,R0048,04-09-2025,1266.31,0,20,Card,Delivered
O001841,C01903,R0135,01-06-2025,1447.69,0,31,Card,Delivered
O001842,C00525,R0023,30-11-2024,1390.44,139.04,55,Cash,Delivered
O001843,C03896,R0113,15-01-2024,529.85,0,28,UPI,Delivered
O001844,C01801,R0158,25-08-2025,1042.55,104.25,34,UPI,Delivered
O001845,C01120,R0038,19-06-2024,1199.19,119.92,42,Cash,Refunded
O001846,C01935,R0006,27-11-2025,1535.93,153.59,51,UPI,Delivered
O001847,C04370,R0045,07-08-2025,986.29,0,20,Card,Delivered
O001848,C01206,R0022,05-11-2025,714.17,71.42,33,UPI,Cancelled
O001849,C03382,R0083,12-01-2026,1443.15,144.32,40,Card,Cancelled
O001850,C00577,R0053,20-07-2024,843.95,84.4,54,Cash,Delivered
O001851,C02467,R0104,21-11-2024,608.91,0,25,UPI,Delivered
O001852,C01492,R0179,13-05-2025,500.82,0,51,Card,Cancelled
O001853,C00746,R0064,05-10-2024,1128.1,0,36,UPI,Delivered
O001854,C00242,R0090,15-05-2024,675.48,67.55,25,UPI,Cancelled
O001855,C01704,R0133,01-05-2024,792.39,79.24,23,Wallet,Cancelled
O001856,C04100,R0040,29-09-2025,1371.76,137.18,28,Wallet,Refunded
O001857,C01499,R0042,09-12-2025,940.87,0,33,UPI,Cancelled
O001858,C00624,R0077,09-03-2024,1255.78,0,38,UPI,Delivered
O001859,C03178,R0110,03-02-2026,809.71,0,59,UPI,Cancelled
O001860,C04409,R0165,17-11-2024,763.67,0,49,UPI,Delivered
O001861,C00885,R0126,09-04-2026,328.05,0,58,Card,Refunded
